일자,도로명,위치,지점,시간,mean
2022-02-24,정안세종로,은하수공원(세종),수산IC교 북서 ~ 모개고가차도,점유율,2.0052
2022-02-24,조치원로,공영버스터미널 앞,조치원로1 ~ 상리사거리,점유율,6.5248
2022-02-24,지방도604호선,연동면 송용리 세종방면,예양교차로남측 ~ 문주1교북측,점유율,1.8124
2022-02-24,지방도96호선,갈매로(대전),장남교차로 ~ 금남교앞,점유율,5.9266
2022-02-24,지방도96호선,부강교차로 세종방면,부강교차로2 ~ 부강교차로1,점유율,3.3068
2022-02-24,지방도96호선,세종이마트(공주),e마트남측교차로 ~ -,점유율,2.069
2022-02-24,지방도96호선,장군면 금암리,송암교 ~ -,점유율,3.4986
2022-02-24,충현로,153자동차정비소 앞,조치원교 ~ 조치원지하차도앞,점유율,3.4114
2022-02-24,평기길,장군면 평기리,송학사거리 ~ 송문리,점유율,3.3123
2022-02-24,한누리대로,국세청맞은편,한누리대로지하4남측 ~ 한누리대로지하5북측,점유율,5.4134
2022-02-24,한누리대로,라온프라이빗시티앞,한누리대로고가2남측 ~ 노드_146,점유율,3.3068
2022-02-24,한누리대로,반곡동(공주),4-1생활권(한누리대로) ~ 반곡동(한누리대로),점유율,2.3084
2022-02-24,한누리대로,세종 교육청(공주),교육청앞 ~ 여울초교앞,점유율,2.9272
2022-02-24,한누리대로,양지초교북측(세종),한누리대로고가2북측 ~ 양지초교사거리,점유율,5.5693
2022-02-25,갈매로,기쁨뜰공원(청사),금사교고가차도동편 ~ 갈매로교차로1,점유율,2.2342
2022-02-25,갈매로,제3주차장(서측),노드_069 ~ 노드_070,점유율,2.7515
2022-02-25,산학리길,장군면 산학리,- ~ 송악교,점유율,1.7014
2022-02-25,새내로,서울외과 앞,마음그린한의원 ~ 새내4길시점,점유율,3.916
2022-02-25,시목부강로,시목교교차로 앞,- ~ 시목교(북측),점유율,3.5484
2022-02-25,시청대로,세종 시청(공주),시청입구 ~ 교육청후문,점유율,3.0725
2022-02-25,연청로,문곡리 세종방면,문곡교차로 ~ 부강터널,점유율,2.7173
2022-02-25,용연로,연서면 와촌리,세종-공주경계 ~ 와룡로입구,점유율,2.1534
2022-02-25,일반국도1호선,산동교차로 대전방면,세종로교차로1 ~ 두만2리교차로2,점유율,5.2831
2022-02-25,일반국도36호선,다름고개(세종),다정동 ~ 올망초등학교,점유율,3.9337
2022-02-25,절재로,연기면 세종리(정부청사),절재로교차로 ~ 원수산로교차로3,점유율,4.1987
2022-02-25,정안세종로,은하수공원(세종),수산IC교 북서 ~ 모개고가차도,점유율,2.8168
2022-02-25,조치원로,공영버스터미널 앞,조치원로1 ~ 상리사거리,점유율,4.0037
2022-02-25,지방도604호선,연동면 송용리 세종방면,예양교차로남측 ~ 문주1교북측,점유율,3.2722
2022-02-25,지방도96호선,갈매로(대전),장남교차로 ~ 금남교앞,점유율,3.6973
2022-02-25,지방도96호선,부강교차로 세종방면,부강교차로2 ~ 부강교차로1,점유율,2.9239
2022-02-25,지방도96호선,세종이마트(공주),e마트남측교차로 ~ -,점유율,3.0949
2022-02-25,지방도96호선,장군면 금암리,송암교 ~ -,점유율,2.0324
2022-02-25,충현로,153자동차정비소 앞,조치원교 ~ 조치원지하차도앞,점유율,3.336
2022-02-25,평기길,장군면 평기리,송학사거리 ~ 송문리,점유율,2.0873
2022-02-25,한누리대로,국세청맞은편,한누리대로지하4남측 ~ 한누리대로지하5북측,점유율,6.8622
2022-02-25,한누리대로,라온프라이빗시티앞,한누리대로고가2남측 ~ 노드_146,점유율,4.4796
2022-02-25,한누리대로,반곡동(공주),4-1생활권(한누리대로) ~ 반곡동(한누리대로),점유율,2.9223
2022-02-25,한누리대로,세종 교육청(공주),교육청앞 ~ 여울초교앞,점유율,2.6682
2022-02-25,한누리대로,양지초교북측(세종),한누리대로고가2북측 ~ 양지초교사거리,점유율,3.4853
2022-02-26,갈매로,기쁨뜰공원(청사),금사교고가차도동편 ~ 갈매로교차로1,점유율,3.652
2022-02-26,갈매로,제3주차장(서측),노드_069 ~ 노드_070,점유율,3.069
2022-02-26,산학리길,장군면 산학리,- ~ 송악교,점유율,2.8868
2022-02-26,새내로,서울외과 앞,마음그린한의원 ~ 새내4길시점,점유율,4.2924
2022-02-26,시목부강로,시목교교차로 앞,- ~ 시목교(북측),점유율,4.3228
2022-02-26,시청대로,세종 시청(공주),시청입구 ~ 교육청후문,점유율,2.1514
2022-02-26,연청로,문곡리 세종방면,문곡교차로 ~ 부강터널,점유율,3.7974
2022-02-26,용연로,연서면 와촌리,세종-공주경계 ~ 와룡로입구,점유율,3.2567
2022-02-26,일반국도1호선,산동교차로 대전방면,세종로교차로1 ~ 두만2리교차로2,점유율,2.7471
2022-02-26,일반국도36호선,다름고개(세종),다정동 ~ 올망초등학교,점유율,5.9644
2022-02-26,절재로,연기면 세종리(정부청사),절재로교차로 ~ 원수산로교차로3,점유율,3.2004
2022-02-26,정안세종로,은하수공원(세종),수산IC교 북서 ~ 모개고가차도,점유율,3.1285
2022-02-26,조치원로,공영버스터미널 앞,조치원로1 ~ 상리사거리,점유율,5.4251
2022-02-26,지방도604호선,연동면 송용리 세종방면,예양교차로남측 ~ 문주1교북측,점유율,1.4861
2022-02-26,지방도96호선,갈매로(대전),장남교차로 ~ 금남교앞,점유율,3.3424
2022-02-26,지방도96호선,부강교차로 세종방면,부강교차로2 ~ 부강교차로1,점유율,1.9911
2022-02-26,지방도96호선,세종이마트(공주),e마트남측교차로 ~ -,점유율,5.9508
2022-02-26,지방도96호선,장군면 금암리,송암교 ~ -,점유율,3.0971
2022-02-26,충현로,153자동차정비소 앞,조치원교 ~ 조치원지하차도앞,점유율,3.6339
2022-02-26,평기길,장군면 평기리,송학사거리 ~ 송문리,점유율,1.9974
2022-02-26,한누리대로,국세청맞은편,한누리대로지하4남측 ~ 한누리대로지하5북측,점유율,4.3573
2022-02-26,한누리대로,라온프라이빗시티앞,한누리대로고가2남측 ~ 노드_146,점유율,5.2992
2022-02-26,한누리대로,반곡동(공주),4-1생활권(한누리대로) ~ 반곡동(한누리대로),점유율,3.0458
2022-02-26,한누리대로,세종 교육청(공주),교육청앞 ~ 여울초교앞,점유율,3.2305
2022-02-26,한누리대로,양지초교북측(세종),한누리대로고가2북측 ~ 양지초교사거리,점유율,3.2824
2022-02-27,갈매로,기쁨뜰공원(청사),금사교고가차도동편 ~ 갈매로교차로1,점유율,4.185
2022-02-27,갈매로,제3주차장(서측),노드_069 ~ 노드_070,점유율,1.9538
2022-02-27,산학리길,장군면 산학리,- ~ 송악교,점유율,4.0444
2022-02-27,새내로,서울외과 앞,마음그린한의원 ~ 새내4길시점,점유율,4.7678
2022-02-27,시목부강로,시목교교차로 앞,- ~ 시목교(북측),점유율,1.9952
2022-02-27,시청대로,세종 시청(공주),시청입구 ~ 교육청후문,점유율,3.6977
2022-02-27,연청로,문곡리 세종방면,문곡교차로 ~ 부강터널,점유율,2.4139
2022-02-27,용연로,연서면 와촌리,세종-공주경계 ~ 와룡로입구,점유율,3.2954
2022-02-27,일반국도1호선,산동교차로 대전방면,세종로교차로1 ~ 두만2리교차로2,점유율,3.8029
2022-02-27,일반국도36호선,다름고개(세종),다정동 ~ 올망초등학교,점유율,3.5616
2022-02-27,절재로,연기면 세종리(정부청사),절재로교차로 ~ 원수산로교차로3,점유율,2.6783
2022-02-27,정안세종로,은하수공원(세종),수산IC교 북서 ~ 모개고가차도,점유율,1.7182
2022-02-27,조치원로,공영버스터미널 앞,조치원로1 ~ 상리사거리,점유율,5.781
2022-02-27,지방도604호선,연동면 송용리 세종방면,예양교차로남측 ~ 문주1교북측,점유율,2.4249
2022-02-27,지방도96호선,갈매로(대전),장남교차로 ~ 금남교앞,점유율,3.4128
2022-02-27,지방도96호선,부강교차로 세종방면,부강교차로2 ~ 부강교차로1,점유율,1.7038
2022-02-27,지방도96호선,세종이마트(공주),e마트남측교차로 ~ -,점유율,1.9101
2022-02-27,지방도96호선,장군면 금암리,송암교 ~ -,점유율,4.023
2022-02-27,충현로,153자동차정비소 앞,조치원교 ~ 조치원지하차도앞,점유율,3.5611
2022-02-27,평기길,장군면 평기리,송학사거리 ~ 송문리,점유율,2.6433
2022-02-27,한누리대로,국세청맞은편,한누리대로지하4남측 ~ 한누리대로지하5북측,점유율,3.525
2022-02-27,한누리대로,라온프라이빗시티앞,한누리대로고가2남측 ~ 노드_146,점유율,5.0571
2022-02-27,한누리대로,반곡동(공주),4-1생활권(한누리대로) ~ 반곡동(한누리대로),점유율,1.9813
2022-02-27,한누리대로,세종 교육청(공주),교육청앞 ~ 여울초교앞,점유율,4.253
2022-02-27,한누리대로,양지초교북측(세종),한누리대로고가2북측 ~ 양지초교사거리,점유율,4.2547
2022-02-28,갈매로,기쁨뜰공원(청사),금사교고가차도동편 ~ 갈매로교차로1,점유율,2.0863
2022-02-28,갈매로,제3주차장(서측),노드_069 ~ 노드_070,점유율,3.9295
2022-02-28,산학리길,장군면 산학리,- ~ 송악교,점유율,2.596
2022-02-28,새내로,서울외과 앞,마음그린한의원 ~ 새내4길시점,점유율,5.3916
2022-02-28,시목부강로,시목교교차로 앞,- ~ 시목교(북측),점유율,4.0504
2022-02-28,시청대로,세종 시청(공주),시청입구 ~ 교육청후문,점유율,1.825
2022-02-28,연청로,문곡리 세종방면,문곡교차로 ~ 부강터널,점유율,2.598
2022-02-28,용연로,연서면 와촌리,세종-공주경계 ~ 와룡로입구,점유율,2.0488
2022-02-28,일반국도1호선,산동교차로 대전방면,세종로교차로1 ~ 두만2리교차로2,점유율,5.3828
2022-02-28,일반국도36호선,다름고개(세종),다정동 ~ 올망초등학교,점유율,5.0005
2022-02-28,절재로,연기면 세종리(정부청사),절재로교차로 ~ 원수산로교차로3,점유율,3.2126
2022-02-28,정안세종로,은하수공원(세종),수산IC교 북서 ~ 모개고가차도,점유율,1.719
2022-02-28,조치원로,공영버스터미널 앞,조치원로1 ~ 상리사거리,점유율,3.9416
2022-02-28,지방도604호선,연동면 송용리 세종방면,예양교차로남측 ~ 문주1교북측,점유율,2.8845
2022-02-28,지방도96호선,갈매로(대전),장남교차로 ~ 금남교앞,점유율,4.3932
2022-02-28,지방도96호선,부강교차로 세종방면,부강교차로2 ~ 부강교차로1,점유율,2.6759
2022-02-28,지방도96호선,세종이마트(공주),e마트남측교차로 ~ -,점유율,2.2258
2022-02-28,지방도96호선,장군면 금암리,송암교 ~ -,점유율,3.9607
2022-02-28,충현로,153자동차정비소 앞,조치원교 ~ 조치원지하차도앞,점유율,3.3026
2022-02-28,평기길,장군면 평기리,송학사거리 ~ 송문리,점유율,3.6801
2022-02-28,한누리대로,국세청맞은편,한누리대로지하4남측 ~ 한누리대로지하5북측,점유율,5.8206
2022-02-28,한누리대로,라온프라이빗시티앞,한누리대로고가2남측 ~ 노드_146,점유율,3.8644
2022-02-28,한누리대로,반곡동(공주),4-1생활권(한누리대로) ~ 반곡동(한누리대로),점유율,3.9979
2022-02-28,한누리대로,세종 교육청(공주),교육청앞 ~ 여울초교앞,점유율,3.159
2022-02-28,한누리대로,양지초교북측(세종),한누리대로고가2북측 ~ 양지초교사거리,점유율,4.7445
2022-03-01,갈매로,기쁨뜰공원(청사),금사교고가차도동편 ~ 갈매로교차로1,점유율,3.4746
2022-03-01,갈매로,제3주차장(서측),노드_069 ~ 노드_070,점유율,1.6231
2022-03-01,산학리길,장군면 산학리,- ~ 송악교,점유율,2.3011
2022-03-01,새내로,서울외과 앞,마음그린한의원 ~ 새내4길시점,점유율,3.8502
2022-03-01,시목부강로,시목교교차로 앞,- ~ 시목교(북측),점유율,5.299
2022-03-01,시청대로,세종 시청(공주),시청입구 ~ 교육청후문,점유율,2.9374
2022-03-01,연청로,문곡리 세종방면,문곡교차로 ~ 부강터널,점유율,2.4969
2022-03-01,용연로,연서면 와촌리,세종-공주경계 ~ 와룡로입구,점유율,2.0408
2022-03-01,일반국도1호선,산동교차로 대전방면,세종로교차로1 ~ 두만2리교차로2,점유율,2.4494
2022-03-01,일반국도36호선,다름고개(세종),다정동 ~ 올망초등학교,점유율,6.836
2022-03-01,절재로,연기면 세종리(정부청사),절재로교차로 ~ 원수산로교차로3,점유율,3.6496
2022-03-01,정안세종로,은하수공원(세종),수산IC교 북서 ~ 모개고가차도,점유율,2.4951
2022-03-01,조치원로,공영버스터미널 앞,조치원로1 ~ 상리사거리,점유율,4.0013
2022-03-01,지방도604호선,연동면 송용리 세종방면,예양교차로남측 ~ 문주1교북측,점유율,4.0214
2022-03-01,지방도96호선,갈매로(대전),장남교차로 ~ 금남교앞,점유율,3.0244
2022-03-01,지방도96호선,부강교차로 세종방면,부강교차로2 ~ 부강교차로1,점유율,3.7702
2022-03-01,지방도96호선,세종이마트(공주),e마트남측교차로 ~ -,점유율,3.4937
2022-03-01,지방도96호선,장군면 금암리,송암교 ~ -,점유율,2.8094
2022-03-01,충현로,153자동차정비소 앞,조치원교 ~ 조치원지하차도앞,점유율,4.8946
2022-03-01,평기길,장군면 평기리,송학사거리 ~ 송문리,점유율,2.4391
2022-03-01,한누리대로,국세청맞은편,한누리대로지하4남측 ~ 한누리대로지하5북측,점유율,5.5556
2022-03-01,한누리대로,라온프라이빗시티앞,한누리대로고가2남측 ~ 노드_146,점유율,5.3244
2022-03-01,한누리대로,반곡동(공주),4-1생활권(한누리대로) ~ 반곡동(한누리대로),점유율,1.7194
2022-03-01,한누리대로,세종 교육청(공주),교육청앞 ~ 여울초교앞,점유율,2.4557
2022-03-01,한누리대로,양지초교북측(세종),한누리대로고가2북측 ~ 양지초교사거리,점유율,3.1327
2022-03-02,갈매로,기쁨뜰공원(청사),금사교고가차도동편 ~ 갈매로교차로1,점유율,5.6766
2022-03-02,갈매로,제3주차장(서측),노드_069 ~ 노드_070,점유율,2.5861
2022-03-02,산학리길,장군면 산학리,- ~ 송악교,점유율,2.6512
2022-03-02,새내로,서울외과 앞,마음그린한의원 ~ 새내4길시점,점유율,3.5348
2022-03-02,시목부강로,시목교교차로 앞,- ~ 시목교(북측),점유율,2.2633
2022-03-02,시청대로,세종 시청(공주),시청입구 ~ 교육청후문,점유율,3.5106
2022-03-02,연청로,문곡리 세종방면,문곡교차로 ~ 부강터널,점유율,3.5576
2022-03-02,용연로,연서면 와촌리,세종-공주경계 ~ 와룡로입구,점유율,2.733
2022-03-02,일반국도1호선,산동교차로 대전방면,세종로교차로1 ~ 두만2리교차로2,점유율,3.1044
2022-03-02,일반국도36호선,다름고개(세종),다정동 ~ 올망초등학교,점유율,7.257
2022-03-02,절재로,연기면 세종리(정부청사),절재로교차로 ~ 원수산로교차로3,점유율,2.8179
2022-03-02,정안세종로,은하수공원(세종),수산IC교 북서 ~ 모개고가차도,점유율,3.9561
2022-03-02,조치원로,공영버스터미널 앞,조치원로1 ~ 상리사거리,점유율,5.0764
