 ID	   위도	     경도	        지오이드고	       정밀도
292	36.35331	127.42535	  25.502		-
293	36.35331	127.42535	  25.502		-
294	36.35331	127.42535	  25.502		-
295	36.35331	127.42535	  25.502		-
296	36.35331	127.42535	  25.502		-
297	36.35331	127.42535	  25.502		-
298	36.35331	127.42535	  25.502		-
299	36.35331	127.42535	  25.502		-
300	36.35331	127.42535	  25.502		-
301	36.35331	127.42535	  25.502		-
302	36.35331	127.42535	  25.502		-
303	36.35331	127.42535	  25.502		-
304	36.36409	127.41870	  25.458		-
305	36.42697	127.40872	  25.331		-
306	36.39912	127.42868	  25.461		-
307	36.37127	127.42203	  25.466		-
308	36.45392	127.42535	  25.355		-
309	36.37037	127.42757	  25.493		-
310	36.34971	127.41870	  25.477		-
311	36.41709	127.44531	  25.501		-
312	36.35241	127.41648	  25.464		-
313	36.47009	127.46859	  25.516		-
314	36.36858	127.44753	  25.589		-
315	36.35600	127.40761	  25.421		-
316	36.39553	127.41870	  25.420		-
317	36.37397	127.41759	  25.442		-
318	36.44135	127.43090	  25.392		-
319	36.37936	127.40983	  25.403		-
320	36.36768	127.43200	  25.517		-
321	36.44763	127.41870	  25.337		-
322	36.44584	127.40761	  25.301		-
323	36.38834	127.44420	  25.553		-
324	36.39553	127.42979	  25.473		-
325	36.34792	127.41205	  25.451		-
326	36.38026	127.42092	  25.453		-
327	36.45033	127.46416	  25.519		-
328	36.44853	127.42979	  25.376		-
329	36.36319	127.43644	  25.542		-
330	36.44494	127.42868	  25.378		-
331	36.36498	127.41537	  25.442		-
332	36.38924	127.41981	  25.436		-
333	36.36229	127.43422	  25.533		-
334	36.35420	127.44087	  25.572		-
335	36.36678	127.40650	  25.401		-
336	36.34612	127.41316	  25.458		-
337	36.36678	127.42313	  25.475		-
338	36.36858	127.43755	  25.542		-
339	36.44404	127.39431	  25.261		-
340	36.40451	127.42092	  25.415		-
341	36.36139	127.44642	  25.591		-
342	36.43596	127.44974	  25.481		-
343	36.44853	127.40761	  25.297		-
344	36.36409	127.43090	  25.515		-
345	36.39553	127.43977	  25.519		-
346	36.35690	127.40983	  25.429		-
347	36.45033	127.42868	  25.370		-
348	36.35600	127.43755	  25.554		-
349	36.35600	127.43755	  25.554		-
350	36.35600	127.43755	  25.554		-
351	36.35600	127.43755	  25.554		-
352	36.35600	127.43755	  25.554		-
353	36.35600	127.43755	  25.554		-
354	36.35600	127.43755	  25.554		-
355	36.35600	127.43755	  25.554		-
356	36.35600	127.43755	  25.554		-
357	36.35600	127.43755	  25.554		-
358	36.35600	127.43755	  25.554		-
359	36.35600	127.43755	  25.554		-
360	36.35600	127.43755	  25.554		-
361	36.35600	127.43755	  25.554		-
362	36.35600	127.43755	  25.554		-
363	36.35600	127.43755	  25.554		-
364	36.35600	127.43755	  25.554		-
365	36.35600	127.43755	  25.554		-
366	36.35600	127.43755	  25.554		-
367	36.35600	127.43755	  25.554		-
368	36.35600	127.43755	  25.554		-
369	36.35600	127.43755	  25.554		-
370	36.35600	127.43755	  25.554		-
371	36.35600	127.43755	  25.554		-
372	36.35600	127.43755	  25.554		-
373	36.35600	127.43755	  25.554		-
374	36.35600	127.43755	  25.554		-
375	36.35600	127.43755	  25.554		-
376	36.35600	127.43755	  25.554		-
377	36.35600	127.43755	  25.554		-
378	36.35600	127.43755	  25.554		-
379	36.35600	127.43755	  25.554		-
380	36.35780	127.44864	  25.604		-
381	36.41170	127.42313	  25.413		-
382	36.37397	127.41648	  25.437		-
383	36.36139	127.42092	  25.472		-
384	36.35690	127.40539	  25.410		-
385	36.35420	127.45307	  25.628		-
386	36.35600	127.43977	  25.565		-
387	36.35690	127.42535	  25.498		-
388	36.36768	127.41426	  25.433		-
389	36.44763	127.43090	  25.382		-
390	36.39643	127.43977	  25.517		-
391	36.36858	127.41205	  25.423		-
392	36.35510	127.42424	  25.495		-
393	36.39733	127.44087	  25.521		-
394	36.36409	127.41316	  25.433		-
395	36.36678	127.44198	  25.565		-
396	36.39194	127.42313	  25.447		-
397	36.34881	127.41759	  25.474		-
398	36.34881	127.41759	  25.474		-
399	36.34881	127.41759	  25.474		-
400	36.34881	127.41759	  25.474		-
401	36.34881	127.41759	  25.474		-
402	36.34881	127.41759	  25.474		-
403	36.34881	127.41759	  25.474		-
404	36.34881	127.41759	  25.474		-
405	36.34881	127.41759	  25.474		-
406	36.34881	127.41759	  25.474		-
407	36.34881	127.41759	  25.474		-
408	36.34881	127.41759	  25.474		-
409	36.34881	127.41759	  25.474		-
410	36.34881	127.41759	  25.474		-
411	36.34881	127.41759	  25.474		-
412	36.34881	127.41759	  25.474		-
413	36.34881	127.41759	  25.474		-
414	36.34881	127.41759	  25.474		-
415	36.34881	127.41759	  25.474		-
416	36.34881	127.41759	  25.474		-
417	36.34881	127.41759	  25.474		-
418	36.34881	127.41759	  25.474		-
419	36.34881	127.41759	  25.474		-
420	36.34881	127.41759	  25.474		-
421	36.34881	127.41759	  25.474		-
422	36.34881	127.41759	  25.474		-
423	36.34881	127.41759	  25.474		-
424	36.34881	127.41759	  25.474		-
425	36.34881	127.41759	  25.474		-
426	36.34881	127.41759	  25.474		-
427	36.34881	127.41759	  25.474		-
428	36.34881	127.41759	  25.474		-
429	36.35600	127.44974	  25.611		-
430	36.37666	127.41537	  25.430		-
431	36.35959	127.44974	  25.608		-
432	36.45213	127.41648	  25.324		-
433	36.43236	127.40650	  25.315		-
434	36.38116	127.42313	  25.463		-
435	36.39463	127.42203	  25.437		-
436	36.44314	127.42868	  25.381		-
437	36.36498	127.41094	  25.423		-
438	36.36229	127.42646	  25.497		-
439	36.44763	127.41426	  25.321		-
440	36.43596	127.41981	  25.358		-
441	36.39912	127.42203	  25.430		-
442	36.35870	127.41759	  25.460		-
443	36.36858	127.44642	  25.584		-
444	36.45123	127.42424	  25.353		-
445	36.42877	127.41759	  25.361		-
446	36.36229	127.42203	  25.476		-
447	36.35061	127.41094	  25.442		-
448	36.36768	127.42757	  25.496		-
449	36.45123	127.41759	  25.328		-
450	36.44943	127.42757	  25.367		-
451	36.36049	127.42646	  25.499		-
452	36.45392	127.42424	  25.351		-
453	36.45123	127.42979	  25.373		-
454	36.37217	127.42757	  25.492		-
455	36.36409	127.44974	  25.604		-
456	36.45033	127.42424	  25.354		-
457	36.35061	127.40761	  25.428		-
458	36.35510	127.40318	  25.403		-
459	36.40182	127.42535	  25.441		-
460	36.37487	127.41537	  25.431		-
461	36.37576	127.41981	  25.451		-
462	36.38655	127.41205	  25.405		-
463	36.37666	127.40983	  25.406		-
464	36.46919	127.47081	  25.526		-
465	36.46380	127.46748	  25.514		-
466	36.36678	127.42868	  25.502		-
467	36.43955	127.42424	  25.370		-
468	36.44674	127.40872	  25.303		-
469	36.46919	127.47192	  25.531		-
470	36.37397	127.42535	  25.480		-
471	36.38924	127.42424	  25.457		-
472	36.36319	127.40207	  25.387		-
473	36.45213	127.42868	  25.368		-
474	36.40092	127.41870	  25.411		-
475	36.35331	127.40318	  25.405		-
476	36.37846	127.42757	  25.487		-
477	36.42158	127.41537	  25.364		-
478	36.34522	127.41094	  25.450		-
479	36.34522	127.41094	  25.450		-
480	36.34522	127.41094	  25.450		-
481	36.34522	127.41094	  25.450		-
482	36.34522	127.41094	  25.450		-
483	36.34522	127.41094	  25.450		-
484	36.34522	127.41094	  25.450		-
485	36.34522	127.41094	  25.450		-
486	36.34522	127.41094	  25.450		-
487	36.34522	127.41094	  25.450		-
488	36.34522	127.41094	  25.450		-
489	36.34522	127.41094	  25.450		-
490	36.34522	127.41094	  25.450		-
491	36.34522	127.41094	  25.450		-
492	36.34522	127.41094	  25.450		-
493	36.34522	127.41094	  25.450		-
494	36.34522	127.41094	  25.450		-
495	36.34522	127.41094	  25.450		-
496	36.34522	127.41094	  25.450		-
497	36.34522	127.41094	  25.450		-
498	36.34522	127.41094	  25.450		-
499	36.34522	127.41094	  25.450		-
500	36.34522	127.41094	  25.450		-
501	36.34522	127.41094	  25.450		-
502	36.34522	127.41094	  25.450		-
503	36.34522	127.41094	  25.450		-
504	36.34522	127.41094	  25.450		-
505	36.34522	127.41094	  25.450		-
506	36.34522	127.41094	  25.450		-
507	36.34522	127.41094	  25.450		-
