index,geometry,id,gid,sgg_nm_k,sgg_nm_e,sgg_cd,sido_nm_k,sido_nm_e,sido_cd,value,stats_year,raw_d_year
122914,"POLYGON ((973500 1851000, 973500 1851500, 974000 1851500, 974000 1851000, 973500 1851000))",122915,다바73b51a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.473,2020,202010
122915,"POLYGON ((973500 1851500, 973500 1852000, 974000 1852000, 974000 1851500, 973500 1851500))",122916,다바73b51b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.827,2020,202010
122916,"POLYGON ((973500 1852000, 973500 1852500, 974000 1852500, 974000 1852000, 973500 1852000))",122917,다바73b52a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.636,2020,202010
122917,"POLYGON ((973500 1852500, 973500 1853000, 974000 1853000, 974000 1852500, 973500 1852500))",122918,다바73b52b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.003,2020,202010
122918,"POLYGON ((973500 1853000, 973500 1853500, 974000 1853500, 974000 1853000, 973500 1853000))",122919,다바73b53a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,0.307,2020,202010
122919,"POLYGON ((973500 1853500, 973500 1854000, 974000 1854000, 974000 1853500, 973500 1853500))",122920,다바73b53b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,0.339,2020,202010
122920,"POLYGON ((973500 1854000, 973500 1854500, 974000 1854500, 974000 1854000, 973500 1854000))",122921,다바73b54a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.074,2020,202010
122921,"POLYGON ((973500 1854500, 973500 1855000, 974000 1855000, 974000 1854500, 973500 1854500))",122922,다바73b54b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.496,2020,202010
122922,"POLYGON ((973500 1855000, 973500 1855500, 974000 1855500, 974000 1855000, 973500 1855000))",122923,다바73b55a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.198,2020,202010
122923,"POLYGON ((973500 1855500, 973500 1856000, 974000 1856000, 974000 1855500, 973500 1855500))",122924,다바73b55b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.962,2020,202010
122924,"POLYGON ((973500 1856000, 973500 1856500, 974000 1856500, 974000 1856000, 973500 1856000))",122925,다바73b56a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.968,2020,202010
122925,"POLYGON ((973500 1856500, 973500 1857000, 974000 1857000, 974000 1856500, 973500 1856500))",122926,다바73b56b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.229,2020,202010
122926,"POLYGON ((973500 1857000, 973500 1857500, 974000 1857500, 974000 1857000, 973500 1857000))",122927,다바73b57a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.766,2020,202010
122927,"POLYGON ((973500 1857500, 973500 1858000, 974000 1858000, 974000 1857500, 973500 1857500))",122928,다바73b57b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.728,2020,202010
123065,"POLYGON ((974000 1826500, 974000 1827000, 974500 1827000, 974500 1826500, 974000 1826500))",123066,다바74a26b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.748,2020,202010
123066,"POLYGON ((974000 1827000, 974000 1827500, 974500 1827500, 974500 1827000, 974000 1827000))",123067,다바74a27a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.614,2020,202010
123067,"POLYGON ((974000 1827500, 974000 1828000, 974500 1828000, 974500 1827500, 974000 1827500))",123068,다바74a27b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.932,2020,202010
123068,"POLYGON ((974000 1828000, 974000 1828500, 974500 1828500, 974500 1828000, 974000 1828000))",123069,다바74a28a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.148,2020,202010
123069,"POLYGON ((974000 1828500, 974000 1829000, 974500 1829000, 974500 1828500, 974000 1828500))",123070,다바74a28b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.894,2020,202010
123070,"POLYGON ((974000 1829000, 974000 1829500, 974500 1829500, 974500 1829000, 974000 1829000))",123071,다바74a29a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.67,2020,202010
123071,"POLYGON ((974000 1829500, 974000 1830000, 974500 1830000, 974500 1829500, 974000 1829500))",123072,다바74a29b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,8.099,2020,202010
123072,"POLYGON ((974000 1830000, 974000 1830500, 974500 1830500, 974500 1830000, 974000 1830000))",123073,다바74a30a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.101,2020,202010
123073,"POLYGON ((974000 1830500, 974000 1831000, 974500 1831000, 974500 1830500, 974000 1830500))",123074,다바74a30b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.109,2020,202010
123074,"POLYGON ((974000 1831000, 974000 1831500, 974500 1831500, 974500 1831000, 974000 1831000))",123075,다바74a31a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.86,2020,202010
123075,"POLYGON ((974000 1831500, 974000 1832000, 974500 1832000, 974500 1831500, 974000 1831500))",123076,다바74a31b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.452,2020,202010
123076,"POLYGON ((974000 1832000, 974000 1832500, 974500 1832500, 974500 1832000, 974000 1832000))",123077,다바74a32a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,22.408,2020,202010
123077,"POLYGON ((974000 1832500, 974000 1833000, 974500 1833000, 974500 1832500, 974000 1832500))",123078,다바74a32b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.223,2020,202010
123078,"POLYGON ((974000 1833000, 974000 1833500, 974500 1833500, 974500 1833000, 974000 1833000))",123079,다바74a33a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.518,2020,202010
123079,"POLYGON ((974000 1833500, 974000 1834000, 974500 1834000, 974500 1833500, 974000 1833500))",123080,다바74a33b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.237,2020,202010
123080,"POLYGON ((974000 1834000, 974000 1834500, 974500 1834500, 974500 1834000, 974000 1834000))",123081,다바74a34a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.362,2020,202010
123081,"POLYGON ((974000 1834500, 974000 1835000, 974500 1835000, 974500 1834500, 974000 1834500))",123082,다바74a34b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.866,2020,202010
123082,"POLYGON ((974000 1835000, 974000 1835500, 974500 1835500, 974500 1835000, 974000 1835000))",123083,다바74a35a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.709,2020,202010
123083,"POLYGON ((974000 1835500, 974000 1836000, 974500 1836000, 974500 1835500, 974000 1835500))",123084,다바74a35b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.24,2020,202010
123084,"POLYGON ((974000 1836000, 974000 1836500, 974500 1836500, 974500 1836000, 974000 1836000))",123085,다바74a36a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.607,2020,202010
123085,"POLYGON ((974000 1836500, 974000 1837000, 974500 1837000, 974500 1836500, 974000 1836500))",123086,다바74a36b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.459,2020,202010
123086,"POLYGON ((974000 1837000, 974000 1837500, 974500 1837500, 974500 1837000, 974000 1837000))",123087,다바74a37a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,7.441,2020,202010
123087,"POLYGON ((974000 1837500, 974000 1838000, 974500 1838000, 974500 1837500, 974000 1837500))",123088,다바74a37b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.583,2020,202010
123088,"POLYGON ((974000 1838000, 974000 1838500, 974500 1838500, 974500 1838000, 974000 1838000))",123089,다바74a38a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.078,2020,202010
123089,"POLYGON ((974000 1838500, 974000 1839000, 974500 1839000, 974500 1838500, 974000 1838500))",123090,다바74a38b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.859,2020,202010
123090,"POLYGON ((974000 1839000, 974000 1839500, 974500 1839500, 974500 1839000, 974000 1839000))",123091,다바74a39a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.966,2020,202010
123091,"POLYGON ((974000 1839500, 974000 1840000, 974500 1840000, 974500 1839500, 974000 1839500))",123092,다바74a39b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.482,2020,202010
123092,"POLYGON ((974000 1840000, 974000 1840500, 974500 1840500, 974500 1840000, 974000 1840000))",123093,다바74a40a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.973,2020,202010
123093,"POLYGON ((974000 1840500, 974000 1841000, 974500 1841000, 974500 1840500, 974000 1840500))",123094,다바74a40b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.535,2020,202010
123094,"POLYGON ((974000 1841000, 974000 1841500, 974500 1841500, 974500 1841000, 974000 1841000))",123095,다바74a41a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,10.082,2020,202010
123095,"POLYGON ((974000 1841500, 974000 1842000, 974500 1842000, 974500 1841500, 974000 1841500))",123096,다바74a41b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,9.216,2020,202010
123096,"POLYGON ((974000 1842000, 974000 1842500, 974500 1842500, 974500 1842000, 974000 1842000))",123097,다바74a42a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,8.485,2020,202010
123097,"POLYGON ((974000 1842500, 974000 1843000, 974500 1843000, 974500 1842500, 974000 1842500))",123098,다바74a42b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,12.546,2020,202010
123098,"POLYGON ((974000 1843000, 974000 1843500, 974500 1843500, 974500 1843000, 974000 1843000))",123099,다바74a43a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,8.588,2020,202010
123099,"POLYGON ((974000 1843500, 974000 1844000, 974500 1844000, 974500 1843500, 974000 1843500))",123100,다바74a43b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,7.943,2020,202010
123100,"POLYGON ((974000 1844000, 974000 1844500, 974500 1844500, 974500 1844000, 974000 1844000))",123101,다바74a44a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,8.103,2020,202010
123101,"POLYGON ((974000 1844500, 974000 1845000, 974500 1845000, 974500 1844500, 974000 1844500))",123102,다바74a44b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,8.611,2020,202010
123102,"POLYGON ((974000 1845000, 974000 1845500, 974500 1845500, 974500 1845000, 974000 1845000))",123103,다바74a45a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,10.019,2020,202010
123103,"POLYGON ((974000 1845500, 974000 1846000, 974500 1846000, 974500 1845500, 974000 1845500))",123104,다바74a45b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,9.878,2020,202010
123104,"POLYGON ((974000 1846000, 974000 1846500, 974500 1846500, 974500 1846000, 974000 1846000))",123105,다바74a46a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,11.428,2020,202010
123105,"POLYGON ((974000 1846500, 974000 1847000, 974500 1847000, 974500 1846500, 974000 1846500))",123106,다바74a46b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,11.652,2020,202010
123106,"POLYGON ((974000 1847000, 974000 1847500, 974500 1847500, 974500 1847000, 974000 1847000))",123107,다바74a47a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,11.064,2020,202010
123107,"POLYGON ((974000 1847500, 974000 1848000, 974500 1848000, 974500 1847500, 974000 1847500))",123108,다바74a47b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,7.851,2020,202010
123108,"POLYGON ((974000 1848000, 974000 1848500, 974500 1848500, 974500 1848000, 974000 1848000))",123109,다바74a48a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,7.552,2020,202010
123109,"POLYGON ((974000 1848500, 974000 1849000, 974500 1849000, 974500 1848500, 974000 1848500))",123110,다바74a48b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.491,2020,202010
123110,"POLYGON ((974000 1849000, 974000 1849500, 974500 1849500, 974500 1849000, 974000 1849000))",123111,다바74a49a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.313,2020,202010
123111,"POLYGON ((974000 1849500, 974000 1850000, 974500 1850000, 974500 1849500, 974000 1849500))",123112,다바74a49b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.928,2020,202010
123112,"POLYGON ((974000 1850000, 974000 1850500, 974500 1850500, 974500 1850000, 974000 1850000))",123113,다바74a50a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.765,2020,202010
123113,"POLYGON ((974000 1850500, 974000 1851000, 974500 1851000, 974500 1850500, 974000 1850500))",123114,다바74a50b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.418,2020,202010
123114,"POLYGON ((974000 1851000, 974000 1851500, 974500 1851500, 974500 1851000, 974000 1851000))",123115,다바74a51a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.912,2020,202010
123115,"POLYGON ((974000 1851500, 974000 1852000, 974500 1852000, 974500 1851500, 974000 1851500))",123116,다바74a51b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.69,2020,202010
123116,"POLYGON ((974000 1852000, 974000 1852500, 974500 1852500, 974500 1852000, 974000 1852000))",123117,다바74a52a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.247,2020,202010
123117,"POLYGON ((974000 1852500, 974000 1853000, 974500 1853000, 974500 1852500, 974000 1852500))",123118,다바74a52b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.314,2020,202010
123118,"POLYGON ((974000 1853000, 974000 1853500, 974500 1853500, 974500 1853000, 974000 1853000))",123119,다바74a53a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,0.853,2020,202010
123119,"POLYGON ((974000 1853500, 974000 1854000, 974500 1854000, 974500 1853500, 974000 1853500))",123120,다바74a53b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,0.756,2020,202010
123120,"POLYGON ((974000 1854000, 974000 1854500, 974500 1854500, 974500 1854000, 974000 1854000))",123121,다바74a54a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.915,2020,202010
123121,"POLYGON ((974000 1854500, 974000 1855000, 974500 1855000, 974500 1854500, 974000 1854500))",123122,다바74a54b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.873,2020,202010
123122,"POLYGON ((974000 1855000, 974000 1855500, 974500 1855500, 974500 1855000, 974000 1855000))",123123,다바74a55a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.141,2020,202010
123123,"POLYGON ((974000 1855500, 974000 1856000, 974500 1856000, 974500 1855500, 974000 1855500))",123124,다바74a55b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.486,2020,202010
123124,"POLYGON ((974000 1856000, 974000 1856500, 974500 1856500, 974500 1856000, 974000 1856000))",123125,다바74a56a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.234,2020,202010
123125,"POLYGON ((974000 1856500, 974000 1857000, 974500 1857000, 974500 1856500, 974000 1856500))",123126,다바74a56b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.91,2020,202010
123126,"POLYGON ((974000 1857000, 974000 1857500, 974500 1857500, 974500 1857000, 974000 1857000))",123127,다바74a57a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.487,2020,202010
123127,"POLYGON ((974000 1857500, 974000 1858000, 974500 1858000, 974500 1857500, 974000 1857500))",123128,다바74a57b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.655,2020,202010
123264,"POLYGON ((974500 1826000, 974500 1826500, 975000 1826500, 975000 1826000, 974500 1826000))",123265,다바74b26a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.331,2020,202010
123265,"POLYGON ((974500 1826500, 974500 1827000, 975000 1827000, 975000 1826500, 974500 1826500))",123266,다바74b26b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.721,2020,202010
123266,"POLYGON ((974500 1827000, 974500 1827500, 975000 1827500, 975000 1827000, 974500 1827000))",123267,다바74b27a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.659,2020,202010
123267,"POLYGON ((974500 1827500, 974500 1828000, 975000 1828000, 975000 1827500, 974500 1827500))",123268,다바74b27b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.483,2020,202010
123268,"POLYGON ((974500 1828000, 974500 1828500, 975000 1828500, 975000 1828000, 974500 1828000))",123269,다바74b28a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.14,2020,202010
123269,"POLYGON ((974500 1828500, 974500 1829000, 975000 1829000, 975000 1828500, 974500 1828500))",123270,다바74b28b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.7,2020,202010
