,주용도코드명,대지위치
2045,편의시설,대구광역시 달성군 논공읍 위천리 13번지
2049,편의시설,대구광역시 달성군 논공읍 위천리 14-3번지
2050,창고시설,대구광역시 달성군 논공읍 상리 37번지
2051,주거지,대구광역시 달성군 논공읍 상리 58번지
2052,주거지,대구광역시 달성군 논공읍 상리 61번지
2053,주거지,대구광역시 달성군 논공읍 상리 62번지
2054,주거지,대구광역시 달성군 논공읍 상리 73번지
2055,주거지,대구광역시 달성군 논공읍 상리 94번지
2056,창고시설,대구광역시 달성군 논공읍 상리 95번지
2057,창고시설,대구광역시 달성군 논공읍 상리 96번지
2058,주거지,대구광역시 달성군 논공읍 상리 98번지
2059,주거지,대구광역시 달성군 논공읍 상리 99번지
2060,편의시설,대구광역시 달성군 논공읍 하리 71번지
2061,주거지,대구광역시 달성군 논공읍 하리 86번지
2062,주거지,대구광역시 달성군 논공읍 하리 103번지
2063,주거지,대구광역시 달성군 논공읍 하리 105번지
2064,창고시설,대구광역시 달성군 논공읍 하리 108번지
2065,주거지,대구광역시 달성군 논공읍 하리 111번지
2066,생산시설,대구광역시 달성군 논공읍 하리 132번지
2067,주거지,대구광역시 달성군 논공읍 하리 142-1번지
2068,편의시설,대구광역시 달성군 논공읍 하리 149번지
2069,주거지,대구광역시 달성군 논공읍 하리 150번지
2070,편의시설,대구광역시 달성군 논공읍공단출장소 남리 11번지
2071,편의시설,대구광역시 달성군 논공읍공단출장소 남리 11-5번지
2072,편의시설,대구광역시 달성군 논공읍공단출장소 남리 24-1번지
2073,주거지,대구광역시 달성군 논공읍공단출장소 남리 33-1번지
2074,편의시설,대구광역시 달성군 논공읍공단출장소 남리 48-1번지
2075,님비시설,대구광역시 달성군 논공읍공단출장소 남리 48-2번지
2077,편의시설,대구광역시 달성군 논공읍공단출장소 남리 56-5번지
2078,주거지,대구광역시 달성군 논공읍공단출장소 남리 80번지
2079,편의시설,대구광역시 달성군 논공읍공단출장소 남리 110-2번지
2080,편의시설,대구광역시 달성군 논공읍공단출장소 북리 1-1번지
2083,생산시설,대구광역시 달성군 논공읍공단출장소 북리 1-2번지
2084,생산시설,대구광역시 달성군 논공읍공단출장소 북리 1-3번지
2087,생산시설,대구광역시 달성군 논공읍공단출장소 북리 1-5번지
2090,생산시설,대구광역시 달성군 논공읍공단출장소 본리리 29번지
2100,편의시설,대구광역시 달성군 다사읍 이천리 156-2번지
2102,편의시설,대구광역시 달성군 다사읍 이천리 269번지
2103,문화및집회시설,대구광역시 달성군 다사읍 이천리 277번지
2104,편의시설,대구광역시 달성군 다사읍 이천리 297-2번지
2105,편의시설,대구광역시 달성군 다사읍 이천리 305번지
2106,창고시설,대구광역시 달성군 다사읍 이천리 358-2번지
2107,편의시설,대구광역시 달성군 다사읍 이천리 386번지
2108,편의시설,대구광역시 달성군 다사읍 이천리 387번지
2109,주거지,대구광역시 달성군 다사읍 이천리 388번지
2110,편의시설,대구광역시 달성군 다사읍 달천리 38번지
2111,편의시설,대구광역시 달성군 다사읍 달천리 40-5번지
2112,편의시설,대구광역시 달성군 다사읍 달천리 57번지
2113,주거지,대구광역시 달성군 다사읍 달천리 59-1번지
2116,주거지,대구광역시 달성군 다사읍 달천리 59-2번지
2117,주거지,대구광역시 달성군 다사읍 달천리 61번지
2118,주거지,대구광역시 달성군 다사읍 달천리 66번지
2119,편의시설,대구광역시 달성군 다사읍 달천리 67번지
2120,편의시설,대구광역시 달성군 다사읍 박곡리 75번지
2121,편의시설,대구광역시 달성군 다사읍 박곡리 76번지
2122,편의시설,대구광역시 달성군 다사읍 박곡리 77-2번지
2123,편의시설,대구광역시 달성군 다사읍 박곡리 98번지
2124,편의시설,대구광역시 달성군 다사읍 박곡리 106번지
2125,주거지,대구광역시 달성군 다사읍 박곡리 107번지
2126,주거지,대구광역시 달성군 다사읍 박곡리 110번지
2127,주거지,대구광역시 달성군 다사읍 박곡리 111번지
2128,창고시설,대구광역시 달성군 다사읍 박곡리 112번지
2129,주거지,대구광역시 달성군 다사읍 박곡리 112-1번지
2130,자동차관련시설,대구광역시 달성군 다사읍 방천리 26-1번지
2131,주거지,대구광역시 달성군 다사읍 방천리 81-1번지
2132,주거지,대구광역시 달성군 다사읍 방천리 83-1번지
2133,주거지,대구광역시 달성군 다사읍 방천리 88-1번지
2134,주거지,대구광역시 달성군 다사읍 방천리 89-1번지
2135,농축산업시설,대구광역시 달성군 다사읍 방천리 89-3번지
2136,생산시설,대구광역시 달성군 다사읍 방천리 91-4번지
2137,주거지,대구광역시 달성군 다사읍 방천리 96번지
2138,주거지,대구광역시 달성군 다사읍 방천리 97-1번지
2139,주거지,대구광역시 달성군 다사읍 방천리 97-3번지
2140,생산시설,대구광역시 달성군 다사읍 서재리 1-1번지
2141,편의시설,대구광역시 달성군 다사읍 서재리 4-2번지
2145,자원순환관련시설,대구광역시 달성군 다사읍 서재리 4-4번지
2147,창고시설,대구광역시 달성군 다사읍 서재리 9-1번지
2149,생산시설,대구광역시 달성군 다사읍 서재리 13번지
2150,생산시설,대구광역시 달성군 다사읍 세천리 95번지
2152,주거지,대구광역시 달성군 다사읍 세천리 125-1번지
2153,주거지,대구광역시 달성군 다사읍 세천리 125-2번지
2154,주거지,대구광역시 달성군 다사읍 세천리 126번지
2155,주거지,대구광역시 달성군 다사읍 세천리 127번지
2156,편의시설,대구광역시 달성군 다사읍 세천리 129번지
2157,편의시설,대구광역시 달성군 다사읍 세천리 132-3번지
2158,주거지,대구광역시 달성군 다사읍 세천리 132-6번지
2159,주거지,대구광역시 달성군 다사읍 세천리 133번지
2160,편의시설,대구광역시 달성군 다사읍 죽곡리 1-6번지
2161,편의시설,대구광역시 달성군 다사읍 죽곡리 1-7번지
2162,편의시설,대구광역시 달성군 다사읍 죽곡리 1-8번지
2163,편의시설,대구광역시 달성군 다사읍 죽곡리 1-10번지
2164,편의시설,대구광역시 달성군 다사읍 죽곡리 2-1번지
2165,주거지,대구광역시 달성군 다사읍 죽곡리 5-2번지
2166,주거지,대구광역시 달성군 다사읍 죽곡리 5-3번지
2167,님비시설,대구광역시 달성군 다사읍 죽곡리 5-6번지
2170,편의시설,대구광역시 달성군 다사읍 매곡리 30-4번지
2171,편의시설,대구광역시 달성군 다사읍 매곡리 228-1번지
2172,주거지,대구광역시 달성군 다사읍 매곡리 228-3번지
2173,교육연구시설,대구광역시 달성군 다사읍 매곡리 229-1번지
2179,주거지,대구광역시 달성군 다사읍 매곡리 229-5번지
2180,농축산업시설,대구광역시 달성군 다사읍 부곡리 78번지
2182,편의시설,대구광역시 달성군 다사읍 부곡리 80번지
2183,농축산업시설,대구광역시 달성군 다사읍 부곡리 103번지
2184,편의시설,대구광역시 달성군 다사읍 부곡리 107번지
2185,편의시설,대구광역시 달성군 다사읍 부곡리 110-1번지
2186,편의시설,대구광역시 달성군 다사읍 부곡리 111번지
2187,편의시설,대구광역시 달성군 다사읍 부곡리 112번지
2188,주거지,대구광역시 달성군 다사읍 부곡리 114번지
2189,주거지,대구광역시 달성군 다사읍 부곡리 116번지
2190,편의시설,대구광역시 달성군 다사읍 문양리 78번지
2191,농축산업시설,대구광역시 달성군 다사읍 문양리 90번지
2192,주거지,대구광역시 달성군 다사읍 문양리 94번지
2193,주거지,대구광역시 달성군 다사읍 문양리 95번지
2194,농축산업시설,대구광역시 달성군 다사읍 문양리 106번지
2195,주거지,대구광역시 달성군 다사읍 문양리 112번지
2196,주거지,대구광역시 달성군 다사읍 문양리 113번지
2197,주거지,대구광역시 달성군 다사읍 문양리 114번지
2198,주거지,대구광역시 달성군 다사읍 문양리 115번지
2199,주거지,대구광역시 달성군 다사읍 문양리 118번지
2200,편의시설,대구광역시 달성군 다사읍 문산리 4-5번지
2201,님비시설,대구광역시 달성군 다사읍 문산리 40-5번지
2204,주거지,대구광역시 달성군 다사읍 문산리 47-1번지
2206,주거지,대구광역시 달성군 다사읍 문산리 47-2번지
2208,주거지,대구광역시 달성군 다사읍 문산리 47-3번지
2209,편의시설,대구광역시 달성군 다사읍 문산리 59-4번지
2210,편의시설,대구광역시 달성군 유가읍 음리 12-2번지
2211,편의시설,대구광역시 달성군 유가읍 음리 12-3번지
2212,편의시설,대구광역시 달성군 유가읍 음리 23-2번지
2213,주거지,대구광역시 달성군 유가읍 음리 25번지
2214,주거지,대구광역시 달성군 유가읍 음리 26번지
2215,농축산업시설,대구광역시 달성군 유가읍 음리 29번지
2216,주거지,대구광역시 달성군 유가읍 음리 45번지
2217,편의시설,대구광역시 달성군 유가읍 음리 48-3번지
2219,주거지,대구광역시 달성군 유가읍 음리 57번지
2220,편의시설,대구광역시 달성군 유가읍 양리 68번지
2221,주거지,대구광역시 달성군 유가읍 양리 115번지
2223,편의시설,대구광역시 달성군 유가읍 양리 117번지
2224,주거지,대구광역시 달성군 유가읍 양리 123-2번지
2225,주거지,대구광역시 달성군 유가읍 양리 124-1번지
2226,주거지,대구광역시 달성군 유가읍 양리 126번지
2227,농축산업시설,대구광역시 달성군 유가읍 양리 130-1번지
2228,편의시설,대구광역시 달성군 유가읍 양리 143번지
2230,편의시설,대구광역시 달성군 유가읍 용리 2번지
2231,문화및집회시설,대구광역시 달성군 유가읍 용리 4번지
2232,편의시설,대구광역시 달성군 유가읍 용리 15번지
2233,편의시설,대구광역시 달성군 유가읍 용리 19번지
2234,편의시설,대구광역시 달성군 유가읍 용리 22번지
2235,편의시설,대구광역시 달성군 유가읍 용리 29-1번지
2236,편의시설,대구광역시 달성군 유가읍 용리 31-2번지
2238,편의시설,대구광역시 달성군 유가읍 용리 38번지
2239,주거지,대구광역시 달성군 유가읍 용리 42번지
2240,농축산업시설,대구광역시 달성군 유가읍 봉리 59-5번지
2242,문화및집회시설,대구광역시 달성군 유가읍 봉리 67-8번지
2243,농축산업시설,대구광역시 달성군 유가읍 봉리 68번지
2245,편의시설,대구광역시 달성군 유가읍 봉리 68-3번지
2246,주거지,대구광역시 달성군 유가읍 봉리 85번지
2247,생산시설,대구광역시 달성군 유가읍 봉리 103번지
2248,주거지,대구광역시 달성군 유가읍 봉리 389-1번지
2249,주거지,대구광역시 달성군 유가읍 봉리 570-3번지
2250,주거지,대구광역시 달성군 유가읍 쌍계리 50번지
2251,농축산업시설,대구광역시 달성군 유가읍 쌍계리 65-3번지
2252,주거지,대구광역시 달성군 유가읍 쌍계리 66-2번지
2253,주거지,대구광역시 달성군 유가읍 쌍계리 66-3번지
2255,주거지,대구광역시 달성군 유가읍 쌍계리 66-4번지
2256,주거지,대구광역시 달성군 유가읍 쌍계리 67번지
2257,주거지,대구광역시 달성군 유가읍 쌍계리 68번지
2258,주거지,대구광역시 달성군 유가읍 쌍계리 69번지
2259,주거지,대구광역시 달성군 유가읍 쌍계리 70번지
2260,편의시설,대구광역시 달성군 유가읍 초곡리 38번지
2263,주거지,대구광역시 달성군 유가읍 초곡리 44번지
2264,농축산업시설,대구광역시 달성군 유가읍 초곡리 75번지
2265,주거지,대구광역시 달성군 유가읍 초곡리 78번지
2266,주거지,대구광역시 달성군 유가읍 초곡리 92번지
2267,주거지,대구광역시 달성군 유가읍 초곡리 189번지
2268,주거지,대구광역시 달성군 유가읍 초곡리 193번지
2269,주거지,대구광역시 달성군 유가읍 초곡리 200-1번지
2270,주거지,대구광역시 달성군 유가읍 상리 69번지
2271,주거지,대구광역시 달성군 유가읍 상리 69-3번지
2272,창고시설,대구광역시 달성군 유가읍 상리 87번지
2273,주거지,대구광역시 달성군 유가읍 상리 95번지
2274,주거지,대구광역시 달성군 유가읍 상리 98번지
2277,주거지,대구광역시 달성군 유가읍 상리 133-1번지
2278,창고시설,대구광역시 달성군 유가읍 상리 142-1번지
2279,주거지,대구광역시 달성군 유가읍 상리 187번지
2280,생산시설,대구광역시 달성군 유가읍 금리 7번지
2290,주거지,대구광역시 달성군 유가읍 유곡리 106번지
2291,주거지,대구광역시 달성군 유가읍 유곡리 107번지
2292,주거지,대구광역시 달성군 유가읍 유곡리 108번지
2295,주거지,대구광역시 달성군 유가읍 유곡리 108-1번지
2298,주거지,대구광역시 달성군 유가읍 유곡리 109번지
2299,주거지,대구광역시 달성군 유가읍 유곡리 110-1번지
2300,주거지,대구광역시 달성군 유가읍 도의리 23번지
2301,주거지,대구광역시 달성군 유가읍 도의리 24번지
2303,주거지,대구광역시 달성군 유가읍 도의리 27번지
2304,주거지,대구광역시 달성군 유가읍 도의리 29번지
2305,주거지,대구광역시 달성군 유가읍 도의리 32번지
2306,주거지,대구광역시 달성군 유가읍 도의리 36번지
2307,주거지,대구광역시 달성군 유가읍 도의리 37번지
2309,주거지,대구광역시 달성군 유가읍 도의리 38번지
2310,주거지,대구광역시 달성군 유가읍 가태리 17번지
2311,주거지,대구광역시 달성군 유가읍 가태리 59번지
2312,주거지,대구광역시 달성군 유가읍 가태리 62번지
2313,주거지,대구광역시 달성군 유가읍 가태리 68번지
2315,편의시설,대구광역시 달성군 유가읍 가태리 68-1번지
2316,주거지,대구광역시 달성군 유가읍 가태리 135번지
2318,농축산업시설,대구광역시 달성군 유가읍 가태리 136번지
2319,주거지,대구광역시 달성군 유가읍 가태리 138-1번지
2320,주거지,대구광역시 달성군 유가읍 한정리 10-1번지
2321,편의시설,대구광역시 달성군 유가읍 한정리 11번지
2322,생산시설,대구광역시 달성군 유가읍 한정리 14번지
2323,주거지,대구광역시 달성군 유가읍 한정리 21번지
2324,주거지,대구광역시 달성군 유가읍 한정리 24번지
2325,주거지,대구광역시 달성군 유가읍 한정리 26번지
2327,창고시설,대구광역시 달성군 유가읍 한정리 27번지
2329,주거지,대구광역시 달성군 유가읍 한정리 29번지
2330,주거지,대구광역시 달성군 유가읍 본말리 10번지
2331,주거지,대구광역시 달성군 유가읍 본말리 26번지
2332,주거지,대구광역시 달성군 유가읍 본말리 27번지
2333,주거지,대구광역시 달성군 유가읍 본말리 29번지
2334,주거지,대구광역시 달성군 유가읍 본말리 30번지
2335,주거지,대구광역시 달성군 유가읍 본말리 31번지
2337,주거지,대구광역시 달성군 유가읍 본말리 38번지
2338,주거지,대구광역시 달성군 유가읍 본말리 39번지
2339,주거지,대구광역시 달성군 유가읍 본말리 41번지
2340,주거지,대구광역시 달성군 옥포읍 1118번지
2341,농축산업시설,대구광역시 달성군 옥포읍 신당리 95번지
2342,자원순환관련시설,대구광역시 달성군 옥포읍 신당리 238-1번지
2343,농축산업시설,대구광역시 달성군 옥포읍 신당리 687번지
2344,편의시설,대구광역시 달성군 옥포읍 신당리 926번지
2345,주거지,대구광역시 달성군 옥포읍 신당리 960-1번지
2346,주거지,대구광역시 달성군 옥포읍 신당리 960-2번지
2348,주거지,대구광역시 달성군 옥포읍 신당리 960-5번지
2350,주거지,대구광역시 달성군 옥포읍 신당리 961-1번지
2352,농축산업시설,대구광역시 달성군 옥포읍 교항리 114번지
2353,창고시설,대구광역시 달성군 옥포읍 교항리 319번지
2354,편의시설,대구광역시 달성군 옥포읍 교항리 321번지
2355,농축산업시설,대구광역시 달성군 옥포읍 교항리 348번지
2357,편의시설,대구광역시 달성군 옥포읍 교항리 417번지
2358,창고시설,대구광역시 달성군 옥포읍 교항리 561번지
2359,편의시설,대구광역시 달성군 옥포읍 교항리 1060번지
2360,생산시설,대구광역시 달성군 옥포읍 교항리 1060-1번지
2361,농축산업시설,대구광역시 달성군 옥포읍 강림리 7-1번지
2363,창고시설,대구광역시 달성군 옥포읍 강림리 42-5번지
2365,농축산업시설,대구광역시 달성군 옥포읍 강림리 51-2번지
2366,주거지,대구광역시 달성군 옥포읍 강림리 51-4번지
2367,편의시설,대구광역시 달성군 옥포읍 강림리 66-1번지
2368,편의시설,대구광역시 달성군 옥포읍 강림리 66-2번지
2370,농축산업시설,대구광역시 달성군 옥포읍 강림리 67-1번지
2371,농축산업시설,대구광역시 달성군 옥포읍 송촌리 241-1번지
2372,창고시설,대구광역시 달성군 옥포읍 송촌리 281-3번지
2373,주거지,대구광역시 달성군 옥포읍 송촌리 293-4번지
2374,농축산업시설,대구광역시 달성군 옥포읍 송촌리 294-1번지
2375,주거지,대구광역시 달성군 옥포읍 송촌리 304번지
2376,주거지,대구광역시 달성군 옥포읍 송촌리 308번지
2377,주거지,대구광역시 달성군 옥포읍 송촌리 308-1번지
2378,주거지,대구광역시 달성군 옥포읍 송촌리 309번지
2379,편의시설,대구광역시 달성군 옥포읍 송촌리 311번지
2380,농축산업시설,대구광역시 달성군 옥포읍 송촌리 316-1번지
2381,편의시설,대구광역시 달성군 옥포읍 간경리 4-6번지
2382,창고시설,대구광역시 달성군 옥포읍 간경리 220-4번지
2383,자원순환관련시설,대구광역시 달성군 옥포읍 간경리 339-7번지
2384,농축산업시설,대구광역시 달성군 옥포읍 간경리 398번지
2385,생산시설,대구광역시 달성군 옥포읍 간경리 485번지
2386,생산시설,대구광역시 달성군 옥포읍 간경리 486번지
2387,생산시설,대구광역시 달성군 옥포읍 간경리 487번지
2388,생산시설,대구광역시 달성군 옥포읍 간경리 489번지
2389,생산시설,대구광역시 달성군 옥포읍 간경리 490번지
2391,주거지,대구광역시 달성군 옥포읍 기세리 16번지
2392,주거지,대구광역시 달성군 옥포읍 기세리 22-1번지
2393,농축산업시설,대구광역시 달성군 옥포읍 기세리 26-1번지
2394,편의시설,대구광역시 달성군 옥포읍 기세리 26-3번지
2397,편의시설,대구광역시 달성군 옥포읍 기세리 65-3번지
2398,편의시설,대구광역시 달성군 옥포읍 기세리 98번지
2399,주거지,대구광역시 달성군 옥포읍 기세리 101번지
2400,주거지,대구광역시 달성군 옥포읍 기세리 109번지
2401,주거지,대구광역시 달성군 옥포읍 반송리 45번지
2402,주거지,대구광역시 달성군 옥포읍 반송리 59-2번지
2403,편의시설,대구광역시 달성군 옥포읍 반송리 67번지
2404,편의시설,대구광역시 달성군 옥포읍 반송리 67-3번지
2405,편의시설,대구광역시 달성군 옥포읍 반송리 68-3번지
2406,주거지,대구광역시 달성군 옥포읍 반송리 72번지
2407,주거지,대구광역시 달성군 옥포읍 반송리 94-1번지
2408,주거지,대구광역시 달성군 옥포읍 반송리 95번지
2409,편의시설,대구광역시 달성군 옥포읍 반송리 99-2번지
2410,편의시설,대구광역시 달성군 옥포읍 반송리 101번지
2411,농축산업시설,대구광역시 달성군 옥포읍 김흥리 1번지
2412,농축산업시설,대구광역시 달성군 옥포읍 김흥리 16번지
2414,농축산업시설,대구광역시 달성군 옥포읍 김흥리 38번지
2415,주거지,대구광역시 달성군 옥포읍 김흥리 76번지
2416,주거지,대구광역시 달성군 옥포읍 김흥리 79번지
2419,주거지,대구광역시 달성군 옥포읍 김흥리 80번지
2420,주거지,대구광역시 달성군 옥포읍 김흥리 81번지
2421,편의시설,대구광역시 달성군 옥포읍 본리리 1번지
2422,편의시설,대구광역시 달성군 옥포읍 본리리 64-11번지
2423,편의시설,대구광역시 달성군 옥포읍 본리리 68-1번지
2424,주거지,대구광역시 달성군 옥포읍 본리리 197-2번지
2425,주거지,대구광역시 달성군 옥포읍 본리리 605-1번지
2426,주거지,대구광역시 달성군 옥포읍 본리리 605-4번지
2427,주거지,대구광역시 달성군 옥포읍 본리리 605-5번지
2428,주거지,대구광역시 달성군 옥포읍 본리리 605-6번지
2429,편의시설,대구광역시 달성군 옥포읍 본리리 666-1번지
2431,창고시설,대구광역시 달성군 현풍읍 상리 14-2번지
2432,편의시설,대구광역시 달성군 현풍읍 상리 184번지
2433,주거지,대구광역시 달성군 현풍읍 상리 186-1번지
2434,주거지,대구광역시 달성군 현풍읍 상리 186-2번지
2435,주거지,대구광역시 달성군 현풍읍 상리 186-3번지
2436,편의시설,대구광역시 달성군 현풍읍 상리 187번지
2437,주거지,대구광역시 달성군 현풍읍 상리 188번지
2439,창고시설,대구광역시 달성군 현풍읍 상리 194번지
2440,편의시설,대구광역시 달성군 현풍읍 상리 276번지
2441,편의시설,대구광역시 달성군 현풍읍 중리 91번지
2442,주거지,대구광역시 달성군 현풍읍 중리 91-1번지
2443,주거지,대구광역시 달성군 현풍읍 중리 91-2번지
2444,편의시설,대구광역시 달성군 현풍읍 중리 91-3번지
2445,편의시설,대구광역시 달성군 현풍읍 중리 92-1번지
2447,편의시설,대구광역시 달성군 현풍읍 중리 94-2번지
2450,문화및집회시설,대구광역시 달성군 현풍읍 중리 94-4번지
2451,주거지,대구광역시 달성군 현풍읍 부리 140번지
2452,주거지,대구광역시 달성군 현풍읍 부리 142번지
2453,주거지,대구광역시 달성군 현풍읍 부리 143-1번지
2454,주거지,대구광역시 달성군 현풍읍 부리 143-2번지
2455,주거지,대구광역시 달성군 현풍읍 부리 143-3번지
2456,주거지,대구광역시 달성군 현풍읍 부리 143-5번지
2457,주거지,대구광역시 달성군 현풍읍 부리 143-7번지
2459,주거지,대구광역시 달성군 현풍읍 부리 143-10번지
2460,주거지,대구광역시 달성군 현풍읍 부리 143-11번지
2461,편의시설,대구광역시 달성군 현풍읍 하리 1-2번지
2462,주거지,대구광역시 달성군 현풍읍 하리 2-3번지
2463,주거지,대구광역시 달성군 현풍읍 하리 2-4번지
2464,주거지,대구광역시 달성군 현풍읍 하리 3-2번지
2465,주거지,대구광역시 달성군 현풍읍 하리 5번지
2466,주거지,대구광역시 달성군 현풍읍 하리 7-1번지
2467,편의시설,대구광역시 달성군 현풍읍 하리 8번지
2468,주거지,대구광역시 달성군 현풍읍 하리 9번지
2469,주거지,대구광역시 달성군 현풍읍 하리 11번지
2470,주거지,대구광역시 달성군 현풍읍 하리 13번지
2471,편의시설,대구광역시 달성군 현풍읍 성하리 21-2번지
2473,편의시설,대구광역시 달성군 현풍읍 성하리 23번지
2474,편의시설,대구광역시 달성군 현풍읍 성하리 30번지
2475,편의시설,대구광역시 달성군 현풍읍 성하리 31번지
2477,창고시설,대구광역시 달성군 현풍읍 성하리 62번지
2479,장례시설,대구광역시 달성군 현풍읍 성하리 68번지
2480,님비시설,대구광역시 달성군 현풍읍 성하리 100번지
2481,편의시설,대구광역시 달성군 현풍읍 원교리 1-1번지
2482,편의시설,대구광역시 달성군 현풍읍 원교리 1-2번지
2483,편의시설,대구광역시 달성군 현풍읍 원교리 6-1번지
2484,편의시설,대구광역시 달성군 현풍읍 원교리 6-3번지
2486,주거지,대구광역시 달성군 현풍읍 원교리 6-4번지
2487,주거지,대구광역시 달성군 현풍읍 원교리 7번지
2488,주거지,대구광역시 달성군 현풍읍 원교리 8번지
2490,편의시설,대구광역시 달성군 현풍읍 원교리 10번지
2491,님비시설,대구광역시 달성군 현풍읍 자모리 31번지
2492,편의시설,대구광역시 달성군 현풍읍 자모리 31-2번지
2493,님비시설,대구광역시 달성군 현풍읍 자모리 31-4번지
2495,편의시설,대구광역시 달성군 현풍읍 자모리 45번지
2497,농축산업시설,대구광역시 달성군 현풍읍 자모리 185번지
2499,주거지,대구광역시 달성군 현풍읍 자모리 209-1번지
2500,주거지,대구광역시 달성군 현풍읍 자모리 215번지
2501,농축산업시설,대구광역시 달성군 현풍읍 오산리 13-1번지
2502,농축산업시설,대구광역시 달성군 현풍읍 오산리 23번지
2503,농축산업시설,대구광역시 달성군 현풍읍 오산리 24번지
2504,농축산업시설,대구광역시 달성군 현풍읍 오산리 33번지
2505,주거지,대구광역시 달성군 현풍읍 오산리 36-1번지
2506,농축산업시설,대구광역시 달성군 현풍읍 오산리 39번지
2507,주거지,대구광역시 달성군 현풍읍 오산리 43번지
2508,주거지,대구광역시 달성군 현풍읍 오산리 44번지
2509,농축산업시설,대구광역시 달성군 현풍읍 오산리 44-3번지
2510,주거지,대구광역시 달성군 현풍읍 오산리 45-2번지
2511,농축산업시설,대구광역시 달성군 현풍읍 지리 17번지
2513,농축산업시설,대구광역시 달성군 현풍읍 지리 21-2번지
2514,농축산업시설,대구광역시 달성군 현풍읍 지리 29번지
2516,농축산업시설,대구광역시 달성군 현풍읍 지리 30번지
2517,농축산업시설,대구광역시 달성군 현풍읍 지리 31-2번지
2518,농축산업시설,대구광역시 달성군 현풍읍 지리 33번지
2519,농축산업시설,대구광역시 달성군 현풍읍 지리 60-2번지
2520,농축산업시설,대구광역시 달성군 현풍읍 지리 64번지
2521,농축산업시설,대구광역시 달성군 현풍읍 대리 8-1번지
2522,주거지,대구광역시 달성군 현풍읍 대리 15번지
2525,주거지,대구광역시 달성군 현풍읍 대리 16번지
2526,창고시설,대구광역시 달성군 현풍읍 대리 44-10번지
2527,창고시설,대구광역시 달성군 현풍읍 대리 44-15번지
2528,주거지,대구광역시 달성군 현풍읍 대리 48번지
2530,편의시설,대구광역시 달성군 현풍읍 대리 49번지
2531,주거지,대구광역시 달성군 현풍읍 신기리 6-7번지
2532,생산시설,대구광역시 달성군 현풍읍 신기리 19번지
2533,편의시설,대구광역시 달성군 현풍읍 신기리 25번지
2536,님비시설,대구광역시 달성군 현풍읍 신기리 26번지
2539,편의시설,대구광역시 달성군 현풍읍 신기리 30-1번지
2540,편의시설,대구광역시 달성군 현풍읍 신기리 56번지
2541,주거지,대구광역시 달성군 가창면 237번지
2542,농축산업시설,대구광역시 달성군 가창면 762-4번지
2543,주거지,대구광역시 달성군 가창면 816-1번지
2544,주거지,대구광역시 달성군 가창면 854번지
2545,편의시설,대구광역시 달성군 가창면 용계리 4-2번지
2546,주거지,대구광역시 달성군 가창면 용계리 4-5번지
2547,주거지,대구광역시 달성군 가창면 용계리 4-6번지
2548,주거지,대구광역시 달성군 가창면 용계리 4-7번지
2549,주거지,대구광역시 달성군 가창면 용계리 4-8번지
2550,편의시설,대구광역시 달성군 가창면 용계리 4-9번지
2551,주거지,대구광역시 달성군 가창면 용계리 4-10번지
2553,주거지,대구광역시 달성군 가창면 용계리 4-11번지
2554,주거지,대구광역시 달성군 가창면 용계리 4-12번지
2555,주거지,대구광역시 달성군 가창면 오리 45-2번지
2557,주거지,대구광역시 달성군 가창면 오리 45-3번지
2558,주거지,대구광역시 달성군 가창면 오리 45-4번지
2559,주거지,대구광역시 달성군 가창면 오리 45-5번지
2561,주거지,대구광역시 달성군 가창면 오리 45-6번지
2563,주거지,대구광역시 달성군 가창면 오리 45-7번지
2564,주거지,대구광역시 달성군 가창면 오리 45-8번지
2565,주거지,대구광역시 달성군 가창면 정대리 30번지
2569,주거지,대구광역시 달성군 가창면 정대리 61번지
2570,주거지,대구광역시 달성군 가창면 정대리 64번지
2573,편의시설,대구광역시 달성군 가창면 정대리 65번지
2575,편의시설,대구광역시 달성군 가창면 냉천리 2-15번지
2576,편의시설,대구광역시 달성군 가창면 냉천리 2-16번지
2579,편의시설,대구광역시 달성군 가창면 냉천리 2-17번지
2580,편의시설,대구광역시 달성군 가창면 냉천리 2-18번지
2581,편의시설,대구광역시 달성군 가창면 냉천리 2-19번지
2583,편의시설,대구광역시 달성군 가창면 냉천리 2-20번지
2584,편의시설,대구광역시 달성군 가창면 냉천리 2-21번지
2585,주거지,대구광역시 달성군 가창면 행정리 55번지
2586,주거지,대구광역시 달성군 가창면 행정리 56번지
2589,주거지,대구광역시 달성군 가창면 행정리 58번지
2591,주거지,대구광역시 달성군 가창면 행정리 79번지
2593,주거지,대구광역시 달성군 가창면 행정리 82번지
2595,주거지,대구광역시 달성군 가창면 상원리 34-2번지
2596,농축산업시설,대구광역시 달성군 가창면 상원리 36번지
2597,주거지,대구광역시 달성군 가창면 상원리 39번지
2598,주거지,대구광역시 달성군 가창면 상원리 42-2번지
2603,주거지,대구광역시 달성군 가창면 상원리 43번지
2605,농축산업시설,대구광역시 달성군 가창면 단산리 46번지
2606,농축산업시설,대구광역시 달성군 가창면 단산리 56번지
2607,농축산업시설,대구광역시 달성군 가창면 단산리 220-1번지
2609,주거지,대구광역시 달성군 가창면 단산리 221번지
2613,주거지,대구광역시 달성군 가창면 단산리 222-2번지
2614,주거지,대구광역시 달성군 가창면 단산리 230-2번지
